STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2013-11-18,0,0,2,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2013-11-19,0,0,0,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2013-11-20,0,0,0,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2013-11-21,0.2,2,2,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2013-11-22,0.11,0.1,1,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2013-11-23,0.1,1,1,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2013-11-24,0.08,0,0,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2013-11-25,0.25,2.7,3,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2013-11-26,0,0,2,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2013-11-27,0,0,1,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2013-11-28,0,0,1,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2013-11-29,0,0,0,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2013-11-30,0,0,0,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2013-12-01,0,0,0,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2013-12-02,0,0,0,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2013-12-03,0,0,0,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2013-12-04,0.2,4.3,4,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2013-12-05,0.19,2.7,7,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2013-12-06,0,0,5,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2013-12-07,0,0,4,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2013-12-08,0.07,2,6,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2013-12-09,0,0,5,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2013-12-10,0,0,5,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2013-12-11,0,0,5,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2013-12-12,0,0,5,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2013-12-13,0,0,5,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2013-12-14,0,0,5,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2013-12-15,0,0,5,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2013-12-16,0,0,4,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2013-12-17,0,0,4,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2013-12-18,0,0,4,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2013-12-19,0,0,4,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2013-12-20,0.02,0.5,4,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2013-12-21,0.01,0,4,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2013-12-22,0.02,0.5,5,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2013-12-23,0,0,5,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2013-12-24,0,0,5,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2013-12-25,0,0,5,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2013-12-26,0,0,5,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2013-12-27,0,0,4,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2013-12-28,0,0,4,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2013-12-29,0,0,4,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2013-12-30,0,0,4,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2013-12-31,0,0,4,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-01-01,0,0,4,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-01-02,0,0,4,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-01-03,0,0,4,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-01-04,0,0,4,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-01-05,0.09,2,6,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-01-06,0,0,6,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-01-07,0,0,6,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-01-08,0,0,6,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-01-09,0.01,0.1,6,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-01-10,0.07,1.5,7,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-01-11,0.15,0.6,7,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-01-12,0,0,7,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-01-13,0.14,3.2,10,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-01-14,0,0,9,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-01-15,0,0,8,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-01-16,0,0,8,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-01-17,0,0,8,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-01-18,0,0,8,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-01-19,0,0,7,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-01-20,0,0,7,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-01-21,0,0,7,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-01-22,0,0,7,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-01-23,0,0,7,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-01-24,0,0,7,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-01-25,0,0,7,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-01-26,0,0,7,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-01-27,0,0,6,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-01-28,0,0,6,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-01-29,0,0,6,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-01-30,0,0,6,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-01-31,0.18,3.7,9,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-02-01,0.27,4,13,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-02-02,0,0,13,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-02-03,0,0,10,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-02-04,0.15,1.6,12,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-02-05,0.16,2.9,15,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-02-06,0,0,14,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-02-07,0.02,1.2,15,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-02-08,0.03,0.4,14,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-02-09,0.04,0.5,14,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-02-10,0.12,0.9,15,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-02-11,0.06,0.5,15,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-02-12,0,0,14,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-02-13,0,0,13,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-02-14,0,0,12,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-02-15,0,0,12,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-02-16,0,0,11,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-02-17,0,0,11,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-02-18,0,0,10,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-02-19,0,0,9,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-02-20,0.17,1.6,11,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-02-21,0,0,10,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-02-22,0,0,10,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-02-23,0,0,9,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-02-24,0,0,9,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-02-25,0,0,8,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-02-26,0,0,7,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-02-27,0,0,6,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-02-28,0.4,5.5,12,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-03-01,0.36,0.5,11,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-03-02,0.11,0.7,10,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-03-03,0,0,10,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-03-04,0,0,8,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-03-05,0.21,2.2,10,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-03-06,0,0,9,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-03-07,0.01,0.4,9,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-03-08,0.15,4.2,13,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-03-09,0,0,10,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-03-10,0,0,8,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-03-11,0,0,8,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-03-12,0.05,0,8,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-03-13,0,0,6,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-03-14,0,0,6,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-03-15,0.16,0.4,6,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-03-16,0,0,6,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-03-17,0,0,6,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-03-18,0,0,2,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-03-19,0,0,1,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-03-20,0,0,0,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-03-21,0,0,0,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-03-22,0,0,0,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-03-23,0,0,0,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-03-24,0,0,0,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-03-25,0,0,0,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-03-26,0,0,0,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-03-27,0.17,3.8,4,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-03-28,0.01,0.3,1,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-03-29,0,0,0,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-03-30,0,0,0,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-03-31,0,0,0,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-04-01,0,0,0,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-04-02,0,0,0,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-04-03,0.21,1.6,2,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-04-04,0,0,0,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-04-05,0,0,0,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-04-06,0.03,0,0,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-04-07,0.11,0.3,0,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-04-08,0,0,0,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-04-09,0,0,0,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-04-10,0,0,0,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-04-11,0,0,0,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-04-12,0,0,0,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-04-13,0.09,0,0,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-04-14,0.31,1.1,1,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-04-15,0,0,0,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-04-16,0,0,0,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-04-17,0,0,0,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-04-18,0,0,0,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-04-19,0.01,0,0,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-04-20,0,0,0,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-04-21,0,0,0,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-04-22,0,0,0,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-04-23,0,0,0,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-04-24,0,0,0,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-04-25,0,0,0,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-04-26,0,0,0,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-04-27,0.34,4.3,4,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-04-28,0.08,0.1,0,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-04-29,0,0,0,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-04-30,0,0,0,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-05-01,0,0,0,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-05-02,0,0,0,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-05-03,0,0,0,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-05-04,0,0,0,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-05-05,0,0,0,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-05-06,0,0,0,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-05-07,0,0,0,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-05-08,0,0,0,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-05-09,0.07,0,0,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-05-10,0,0,0,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-05-11,0.31,0,0,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-05-12,0.22,2,1,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-05-13,0.07,3.8,4,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-05-14,0,0,0,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-05-15,0,0,0,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-05-16,0,0,0,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-05-17,0,0,0,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-05-18,0,0,0,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-05-19,0,0,0,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-05-20,0,0,0,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-05-21,0,0,0,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-05-22,0,0,0,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-05-23,0.01,0,0,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-05-24,0.07,0,0,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-05-25,0.74,0,0,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-05-26,0.07,0,0,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-05-27,0,0,0,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-05-28,0,0,0,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-05-29,0,0,0,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-05-30,0.1,0,0,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-05-31,0,0,0,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-06-01,0,0,0,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-06-02,0,0,0,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-06-03,0,0,0,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-06-04,0,0,0,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-06-05,0,0,0,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-06-06,0,0,0,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-06-07,0,0,0,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-06-08,0,0,0,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-06-09,0.05,0,0,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-06-10,0,0,0,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-06-11,0,0,0,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-06-12,0,0,0,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-06-13,0,0,0,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-06-14,0,0,0,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-06-15,0,0,0,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-06-16,0,0,0,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-06-17,0,0,0,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-06-18,0,0,0,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-06-19,0,0,0,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-06-20,0,0,0,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-06-21,0,0,0,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-06-22,0,0,0,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-06-23,0,0,0,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-06-24,0,0,0,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-06-25,0,0,0,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-06-26,0,0,0,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-06-27,0,0,0,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-06-28,0,0,0,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-06-29,0,0,0,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-06-30,0,0,0,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-07-01,0,0,0,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-07-02,0,0,0,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-07-03,0,0,0,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-07-04,0.47,0,0,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-07-05,0,0,0,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-07-06,0.07,0,0,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-07-07,0.09,0,0,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-07-08,0.01,0,0,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-07-09,0.38,0,0,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-07-10,0.01,0,0,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-07-11,0,0,0,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-07-12,0.05,0,0,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-07-13,0,0,0,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-07-14,0.1,0,0,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-07-15,0,0,0,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-07-16,0,0,0,,,
